timestamp,corridor_id,elevation_slope_deg,lane_isolation_score,turning_conflicts,passenger_density,weather_impact,hour,is_peak_hour,delay_minutes,delay_lag_15m,delay_lag_30m
2026-08-16 13:45:00,1,4.2,0.6669285216004242,4,40.48169384492105,0,13,0,6.25,7.02,3.15
2026-08-16 14:00:00,4,4.2,0.9122526869702229,2,72.06623603914625,0,14,0,3.63,6.25,7.02
2026-08-16 14:15:00,4,4.2,0.8335091122056446,5,29.301894423430454,1,14,0,7.83,3.63,6.25
2026-08-16 14:30:00,3,4.2,0.9808887142790379,1,62.91283064640243,1,14,0,3.41,7.83,3.63
2026-08-16 14:45:00,3,4.2,0.6169689192827567,4,54.97184840360277,0,14,0,6.38,3.41,7.83
2026-08-16 15:00:00,3,4.2,0.7061304550221867,1,41.42988662539526,0,15,0,4.37,6.38,3.41
2026-08-16 15:15:00,2,4.2,0.8406215517199296,4,68.32039981916,0,15,0,6.64,4.37,6.38
2026-08-16 15:30:00,2,4.2,0.7186239648823722,5,89.7066873872226,0,15,0,4.54,6.64,4.37
2026-08-16 15:45:00,3,4.2,0.8857696656284968,6,99.91237598104614,1,15,0,8.11,4.54,6.64
2026-08-16 16:00:00,3,4.2,0.9036021130087724,4,68.62102149947395,0,16,0,4.67,8.11,4.54
2026-08-16 16:15:00,3,4.2,0.6410063856265897,6,52.376469946333614,0,16,0,7.83,4.67,8.11
2026-08-16 16:30:00,4,4.2,0.8055417856827071,4,38.01656801729613,0,16,0,5.55,7.83,4.67
2026-08-16 16:45:00,2,4.2,0.8035562222364223,3,40.567687151608936,1,16,0,7.38,5.55,7.83
2026-08-16 17:00:00,4,4.2,0.7477123080862165,5,58.356398251981254,0,17,0,7.06,7.38,5.55
2026-08-16 17:15:00,4,4.2,0.9731699450278688,2,49.38221610245674,0,17,0,2.64,7.06,7.38
2026-08-16 17:30:00,3,4.2,0.9310025279492885,6,93.10516180999554,0,17,0,7.46,2.64,7.06
2026-08-16 17:45:00,3,4.2,0.8788837527638547,2,49.46363741245676,1,17,0,6.9,7.46,2.64
2026-08-16 18:00:00,1,4.2,0.885730654293999,5,49.87556729163484,2,18,1,15.71,6.9,7.46
2026-08-16 18:15:00,1,4.2,0.7846864575252477,7,50.68276099471816,0,18,1,14.49,15.71,6.9
2026-08-16 18:30:00,4,4.2,0.9683978084386303,2,86.92961682941265,0,18,1,10.12,14.49,15.71
2026-08-16 18:45:00,2,4.2,0.8778381709013141,5,72.06306566775214,2,18,1,17.0,10.12,14.49
2026-08-16 19:00:00,3,4.2,0.8915924246623266,2,69.13350802551142,0,19,1,5.89,17.0,10.12
2026-08-16 19:15:00,3,4.2,0.9446763615149381,6,46.73144179070897,0,19,1,13.05,5.89,17.0
2026-08-16 19:30:00,4,4.2,0.7096286357368764,3,85.43233414659515,0,19,1,11.22,13.05,5.89
2026-08-16 19:45:00,1,4.2,0.9228283615466812,2,23.06910890845609,0,19,1,10.77,11.22,13.05
2026-08-16 20:00:00,2,4.2,0.6780962411825968,6,89.66377378704905,0,20,0,8.91,10.77,11.22
2026-08-16 20:15:00,1,4.2,0.7381367808979551,4,61.019991983514366,1,20,0,10.08,8.91,10.77
2026-08-16 20:30:00,1,4.2,0.734244181707937,5,51.860018789073024,0,20,0,7.59,10.08,8.91
2026-08-16 20:45:00,1,4.2,0.9914101873556562,1,59.773382457414854,0,20,0,4.11,7.59,10.08
2026-08-16 21:00:00,1,4.2,0.9426148894991707,7,73.39324244270648,1,21,0,11.67,4.11,7.59
2026-08-16 21:15:00,3,4.2,0.8804679446361039,1,21.02123412143179,0,21,0,3.47,11.67,4.11
2026-08-16 21:30:00,3,4.2,0.8908227046461561,5,89.72414851665982,0,21,0,4.44,3.47,11.67
2026-08-16 21:45:00,1,4.2,0.8248291177610284,3,55.73916202491142,0,21,0,4.6,4.44,3.47
2026-08-16 22:00:00,2,4.2,0.9788362668434076,2,47.437321576006255,1,22,0,6.41,4.6,4.44
2026-08-16 22:15:00,4,4.2,0.7985035011529447,3,31.059645250724568,1,22,0,7.6,6.41,4.6
2026-08-16 22:30:00,2,4.2,0.7522070839479578,1,55.15722994867537,2,22,0,7.59,7.6,6.41
2026-08-16 22:45:00,2,4.2,0.6652141347726364,7,59.705821702750306,1,22,0,9.3,7.59,7.6
2026-08-16 23:00:00,2,4.2,0.9144822609044232,6,52.29173555947823,0,23,0,5.86,9.3,7.59
2026-08-16 23:15:00,1,4.2,0.8937775728302366,7,74.29280750615177,0,23,0,8.21,5.86,9.3
2026-08-16 23:30:00,3,4.2,0.7537420154096539,5,53.67172230073808,1,23,0,10.71,8.21,5.86
2026-08-16 23:45:00,2,4.2,0.6100773655836917,5,96.91340622772587,0,23,0,8.19,10.71,8.21
2026-08-17 00:00:00,1,4.2,0.9355989310872043,3,67.94220142588735,0,0,0,5.47,8.19,10.71
2026-08-17 00:15:00,2,4.2,0.6045671933816295,6,84.59823485215271,0,0,0,7.92,5.47,8.19
2026-08-17 00:30:00,2,4.2,0.8814799118516203,3,28.748472248758308,0,0,0,2.91,7.92,5.47
2026-08-17 00:45:00,1,4.2,0.9881028438904228,2,51.78330343567246,2,0,0,8.02,2.91,7.92
2026-08-17 01:00:00,3,4.2,0.7750645312592814,4,46.94781611577221,0,1,0,5.57,8.02,2.91
2026-08-17 01:15:00,3,4.2,0.6939893619983811,6,65.55859105092735,0,1,0,7.1,5.57,8.02
2026-08-17 01:30:00,4,4.2,0.8819484040173526,4,88.88908160491405,2,1,0,10.41,7.1,5.57
2026-08-17 01:45:00,1,4.2,0.926851256806234,7,26.267057420960533,0,1,0,7.69,10.41,7.1
2026-08-17 02:00:00,4,4.2,0.818572126431139,2,25.80598384357686,0,2,0,5.09,7.69,10.41
2026-08-17 02:15:00,4,4.2,0.9868141101024585,4,88.02541665260792,0,2,0,4.6,5.09,7.69
2026-08-17 02:30:00,4,4.2,0.6206674886631844,1,37.02800688306859,1,2,0,5.02,4.6,5.09
2026-08-17 02:45:00,3,4.2,0.8019182393218113,7,73.50026035598509,1,2,0,9.83,5.02,4.6
2026-08-17 03:00:00,1,4.2,0.88738157892902,4,63.43025058886441,1,3,0,7.87,9.83,5.02
2026-08-17 03:15:00,4,4.2,0.9450561884596715,2,86.63148759097835,1,3,0,7.39,7.87,9.83
2026-08-17 03:30:00,1,4.2,0.671702244763116,4,30.00711278691228,0,3,0,5.73,7.39,7.87
2026-08-17 03:45:00,1,4.2,0.9200013927054725,5,30.382637257808902,1,3,0,8.89,5.73,7.39
2026-08-17 04:00:00,3,4.2,0.8210828302874181,3,64.54546882226461,1,4,0,7.72,8.89,5.73
2026-08-17 04:15:00,4,4.2,0.7586214727959852,1,95.71029226866968,0,4,0,3.85,7.72,8.89
2026-08-17 04:30:00,4,4.2,0.6526860114316374,5,53.19982066966034,0,4,0,8.01,3.85,7.72
2026-08-17 04:45:00,1,4.2,0.946118303563565,5,46.1553680203756,2,4,0,10.1,8.01,3.85
2026-08-17 05:00:00,2,4.2,0.6629092832718861,2,68.53514585583086,1,5,0,6.86,10.1,8.01
2026-08-17 05:15:00,3,4.2,0.7239151436836397,3,94.43588804360249,1,5,0,7.85,6.86,10.1
2026-08-17 05:30:00,3,4.2,0.7160182127849748,3,86.9542266275699,1,5,0,7.26,7.85,6.86
2026-08-17 05:45:00,3,4.2,0.9485656136763417,6,99.63868885865759,0,5,0,6.96,7.26,7.85
2026-08-17 06:00:00,3,4.2,0.8690811976835592,7,21.80548665619017,0,6,0,6.8,6.96,7.26
2026-08-17 06:15:00,4,4.2,0.918672558876549,1,29.02865157702098,0,6,0,3.31,6.8,6.96
2026-08-17 06:30:00,4,4.2,0.7001871595169996,7,68.75742106932975,0,6,0,8.17,3.31,6.8
2026-08-17 06:45:00,2,4.2,0.8499496398427996,2,85.64611514670798,1,6,0,6.81,8.17,3.31
2026-08-17 07:00:00,3,4.2,0.8286983932574995,1,42.81954738454132,0,7,0,3.03,6.81,8.17
2026-08-17 07:15:00,3,4.2,0.9331321507153084,6,39.1368870427375,0,7,0,6.18,3.03,6.81
2026-08-17 07:30:00,1,4.2,0.9624348241925043,4,82.95806395049607,0,7,0,5.09,6.18,3.03
2026-08-17 07:45:00,4,4.2,0.6048627085909547,5,24.510548308258528,0,7,0,7.5,5.09,6.18
2026-08-17 08:00:00,3,4.2,0.8696079676235171,1,49.55061180660681,0,8,1,8.3,7.5,5.09
2026-08-17 08:15:00,2,4.2,0.6207343196478916,7,60.46473780738638,0,8,1,15.33,8.3,7.5
2026-08-17 08:30:00,2,4.2,0.8195434660309424,5,64.82789394802587,0,8,1,10.34,15.33,8.3
2026-08-17 08:45:00,4,4.2,0.7150530916174713,2,78.28921254342215,0,8,1,9.64,10.34,15.33
2026-08-17 09:00:00,2,4.2,0.7227106398088565,7,48.38765787445266,2,9,1,16.59,9.64,10.34
2026-08-17 09:15:00,2,4.2,0.7411834013809426,4,69.01474757396858,0,9,1,11.36,16.59,9.64
2026-08-17 09:30:00,4,4.2,0.8485169796198441,2,66.83003382327651,0,9,1,7.99,11.36,16.59
2026-08-17 09:45:00,3,4.2,0.7336199862675077,4,63.80928805229977,0,9,1,10.74,7.99,11.36
2026-08-17 10:00:00,3,4.2,0.8930796202361122,4,71.23866345137698,0,10,0,4.93,10.74,7.99
2026-08-17 10:15:00,2,4.2,0.7618109542295479,5,40.7559336854461,0,10,0,6.87,4.93,10.74
2026-08-17 10:30:00,2,4.2,0.6273412801239834,2,26.771900286770318,1,10,0,7.04,6.87,4.93
2026-08-17 10:45:00,3,4.2,0.9135039369936429,2,29.541733763179472,1,10,0,5.71,7.04,6.87
2026-08-17 11:00:00,4,4.2,0.7143033298370824,1,37.96659061231209,0,11,0,5.44,5.71,7.04
2026-08-17 11:15:00,2,4.2,0.773106751839705,7,60.01583484182282,0,11,0,8.23,5.44,5.71
2026-08-17 11:30:00,1,4.2,0.8741775532887606,2,87.23542004368161,2,11,0,8.43,8.23,5.44
2026-08-17 11:45:00,4,4.2,0.7329824628594848,1,76.10346736707072,1,11,0,6.17,8.43,8.23
2026-08-17 12:00:00,2,4.2,0.6226342624586862,3,83.12324833616377,0,12,0,7.46,6.17,8.43
2026-08-17 12:15:00,2,4.2,0.7495684188051255,3,48.07804991408731,0,12,0,5.01,7.46,6.17
2026-08-17 12:30:00,1,4.2,0.9777794330777214,3,52.372299331884015,0,12,0,3.53,5.01,7.46
2026-08-17 12:45:00,1,4.2,0.8566937589194232,6,51.494550879249026,0,12,0,6.18,3.53,5.01
2026-08-17 13:00:00,3,4.2,0.8685916594668828,2,35.34985475236012,0,13,0,3.46,6.18,3.53
2026-08-17 13:15:00,4,4.2,0.8529128614550558,6,24.897332651485762,0,13,0,6.29,3.46,6.18
2026-08-17 13:30:00,4,4.2,0.6795968555837747,7,67.27328742617814,0,13,0,7.08,6.29,3.46
2026-08-17 13:45:00,3,4.2,0.767333545640912,2,99.13733467364689,0,13,0,3.34,7.08,6.29
2026-08-17 14:00:00,4,4.2,0.9003759193453273,1,33.34637639602103,1,14,0,4.84,3.34,7.08
2026-08-17 14:15:00,4,4.2,0.6405491590212636,6,23.7347855919419,1,14,0,10.93,4.84,3.34
2026-08-17 14:30:00,4,4.2,0.7111411104358849,6,82.36253454591463,0,14,0,7.14,10.93,4.84
2026-08-17 14:45:00,4,4.2,0.7105276433863414,7,40.20688053477794,1,14,0,10.52,7.14,10.93
2026-08-17 15:00:00,4,4.2,0.7728075710378024,6,86.37150442823427,0,15,0,8.51,10.52,7.14
2026-08-17 15:15:00,1,4.2,0.992147496376874,4,76.31493336276122,1,15,0,8.65,8.51,10.52
2026-08-17 15:30:00,4,4.2,0.6270010186735288,1,95.65388296406437,0,15,0,4.12,8.65,8.51
2026-08-17 15:45:00,1,4.2,0.807480397752238,3,52.714178860533764,0,15,0,4.36,4.12,8.65
2026-08-17 16:00:00,4,4.2,0.6717458728048842,1,72.95758715605074,0,16,0,3.33,4.36,4.12
2026-08-17 16:15:00,3,4.2,0.9882706181638976,4,57.18838246506166,0,16,0,5.57,3.33,4.36
2026-08-17 16:30:00,2,4.2,0.6453214018909856,7,70.44709578468348,2,16,0,13.31,5.57,3.33
2026-08-17 16:45:00,1,4.2,0.7614404009446365,7,55.967912480618985,0,16,0,7.61,13.31,5.57
2026-08-17 17:00:00,4,4.2,0.8951539939338424,2,35.09057971392599,0,17,0,3.08,7.61,13.31
2026-08-17 17:15:00,3,4.2,0.8818217712109782,1,60.63179328027047,0,17,0,2.48,3.08,7.61
2026-08-17 17:30:00,2,4.2,0.7690914547575729,7,62.286736114995385,0,17,0,8.28,2.48,3.08
2026-08-17 17:45:00,1,4.2,0.7386096671810873,6,84.84830786081288,0,17,0,6.08,8.28,2.48
2026-08-17 18:00:00,2,4.2,0.7590449514211483,7,78.84165646348649,0,18,1,14.0,6.08,8.28
2026-08-17 18:15:00,3,4.2,0.7057105052634557,7,73.10332991531553,1,18,1,15.21,14.0,6.08
2026-08-17 18:30:00,1,4.2,0.6821331754827199,7,29.0709676442058,1,18,1,15.7,15.21,14.0
2026-08-17 18:45:00,2,4.2,0.793215879023556,7,77.6493032530972,2,18,1,16.51,15.7,15.21
2026-08-17 19:00:00,4,4.2,0.7074135024270429,3,60.02441250836118,0,19,1,10.42,16.51,15.7
2026-08-17 19:15:00,1,4.2,0.7149846659589001,3,91.52796288849274,1,19,1,12.57,10.42,16.51
2026-08-17 19:30:00,2,4.2,0.8627024253898228,2,93.58967473044342,0,19,1,8.99,12.57,10.42
2026-08-17 19:45:00,3,4.2,0.9874149326799568,7,24.412527248142837,0,19,1,13.45,8.99,12.57
2026-08-17 20:00:00,3,4.2,0.84145488022375,1,85.6513248283583,0,20,0,3.61,13.45,8.99
2026-08-17 20:15:00,1,4.2,0.6307917868259865,4,23.01579123381365,2,20,0,10.69,3.61,13.45
2026-08-17 20:30:00,2,4.2,0.6302334455416267,2,49.37357005560181,1,20,0,6.87,10.69,3.61
2026-08-17 20:45:00,1,4.2,0.9805692883382264,1,63.383998049686326,2,20,0,8.4,6.87,10.69
2026-08-17 21:00:00,1,4.2,0.7189163161229335,7,31.848063890170195,1,21,0,11.98,8.4,6.87
2026-08-17 21:15:00,2,4.2,0.6368267944329902,5,79.70510500552615,2,21,0,12.44,11.98,8.4
2026-08-17 21:30:00,2,4.2,0.8396178348601526,7,20.668376333771086,1,21,0,10.83,12.44,11.98
2026-08-17 21:45:00,4,4.2,0.8494595113161064,3,33.487923874722945,0,21,0,5.41,10.83,12.44
2026-08-17 22:00:00,2,4.2,0.8594019280474752,4,66.46374638827805,0,22,0,6.87,5.41,10.83
2026-08-17 22:15:00,3,4.2,0.7069608111430166,6,77.1510049629834,0,22,0,5.59,6.87,5.41
2026-08-17 22:30:00,1,4.2,0.60604427368579,4,93.33144821551329,0,22,0,7.26,5.59,6.87
2026-08-17 22:45:00,1,4.2,0.9860061477817887,6,76.4397321547699,0,22,0,7.27,7.26,5.59
2026-08-17 23:00:00,3,4.2,0.700357218276441,4,73.74234162038928,0,23,0,4.83,7.27,7.26
2026-08-17 23:15:00,2,4.2,0.870410515221019,3,51.547291708053145,0,23,0,3.82,4.83,7.27
2026-08-17 23:30:00,3,4.2,0.8826519479514838,6,20.102754042144113,2,23,0,10.9,3.82,4.83
2026-08-17 23:45:00,3,4.2,0.8440029668317943,1,29.612740698849755,2,23,0,7.69,10.9,3.82
2026-08-18 00:00:00,4,4.2,0.7251629576854592,6,62.764363580483135,0,0,0,6.98,7.69,10.9
2026-08-18 00:15:00,3,4.2,0.7084385015056263,2,74.01039086755358,0,0,0,4.97,6.98,7.69
2026-08-18 00:30:00,1,4.2,0.8390673130810813,1,53.395862711717,0,0,0,4.31,4.97,6.98
2026-08-18 00:45:00,3,4.2,0.9464382534446766,2,78.45432092227122,0,0,0,4.74,4.31,4.97
2026-08-18 01:00:00,1,4.2,0.9786934915693583,7,61.7489836265743,1,1,0,8.68,4.74,4.31
2026-08-18 01:15:00,1,4.2,0.642362321761503,4,25.93409564754498,0,1,0,5.58,8.68,4.74
2026-08-18 01:30:00,1,4.2,0.661931445039088,1,35.36130007743591,0,1,0,5.56,5.58,8.68
2026-08-18 01:45:00,2,4.2,0.9778945035132318,4,87.19985785951543,1,1,0,8.07,5.56,5.58
2026-08-18 02:00:00,4,4.2,0.894614091333917,7,77.99301972995517,1,2,0,9.98,8.07,5.56
2026-08-18 02:15:00,1,4.2,0.9531975299319092,5,91.5809589609996,0,2,0,6.2,9.98,8.07
2026-08-18 02:30:00,1,4.2,0.6810530536541373,4,29.404579929674924,1,2,0,8.73,6.2,9.98
2026-08-18 02:45:00,2,4.2,0.8350343484437608,7,99.21780276920592,0,2,0,8.19,8.73,6.2
2026-08-18 03:00:00,1,4.2,0.8804558377669894,4,36.752537115994684,0,3,0,5.02,8.19,8.73
2026-08-18 03:15:00,3,4.2,0.872044754178789,7,20.942390102931363,0,3,0,7.76,5.02,8.19
2026-08-18 03:30:00,3,4.2,0.7632606763466793,2,99.79383512428433,0,3,0,2.97,7.76,5.02
2026-08-18 03:45:00,4,4.2,0.6061579566765234,7,42.48591083560905,0,3,0,8.0,2.97,7.76
2026-08-18 04:00:00,1,4.2,0.8331704227217053,6,73.4415562010048,0,4,0,6.29,8.0,2.97
2026-08-18 04:15:00,2,4.2,0.7012406156718435,5,34.13458513410441,0,4,0,6.49,6.29,8.0
2026-08-18 04:30:00,3,4.2,0.7801016984571562,4,66.41828257593133,1,4,0,7.38,6.49,6.29
2026-08-18 04:45:00,2,4.2,0.9830324060335269,7,92.32279891636475,0,4,0,6.46,7.38,6.49
2026-08-18 05:00:00,2,4.2,0.7596141270569738,7,45.61449339427509,0,5,0,6.49,6.46,7.38
2026-08-18 05:15:00,3,4.2,0.9359206426657707,4,73.62031808354874,1,5,0,8.16,6.49,6.46
2026-08-18 05:30:00,2,4.2,0.6754162422997004,5,35.03228710387332,0,5,0,6.9,8.16,6.49
2026-08-18 05:45:00,3,4.2,0.8689841992100116,5,69.98363189749801,2,5,0,9.4,6.9,8.16
2026-08-18 06:00:00,2,4.2,0.9908027817755773,7,46.916028145400816,0,6,0,6.13,9.4,6.9
2026-08-18 06:15:00,3,4.2,0.6407572403491747,1,36.89666068703613,0,6,0,4.67,6.13,9.4
2026-08-18 06:30:00,1,4.2,0.6033279768908768,2,45.054564056290815,0,6,0,4.66,4.67,6.13
2026-08-18 06:45:00,4,4.2,0.7734331170530457,5,34.307285480623946,0,6,0,5.84,4.66,4.67
2026-08-18 07:00:00,3,4.2,0.6370501932205469,5,92.15328862703062,0,7,0,7.08,5.84,4.66
2026-08-18 07:15:00,3,4.2,0.8993537398704925,3,51.774950905370304,0,7,0,4.92,7.08,5.84
2026-08-18 07:30:00,4,4.2,0.9658194655394235,6,39.62234439794939,0,7,0,4.94,4.92,7.08
2026-08-18 07:45:00,3,4.2,0.7736083890835035,5,55.87262728127463,0,7,0,7.09,4.94,4.92
2026-08-18 08:00:00,3,4.2,0.7034846568621764,2,45.64289334451964,0,8,1,8.95,7.09,4.94
2026-08-18 08:15:00,2,4.2,0.7737613276026439,6,79.55354030506608,0,8,1,12.22,8.95,7.09
2026-08-18 08:30:00,4,4.2,0.8893791271400004,6,97.69759295083955,0,8,1,11.68,12.22,8.95
2026-08-18 08:45:00,1,4.2,0.6036216646321484,4,55.042692535811746,0,8,1,11.08,11.68,12.22
2026-08-18 09:00:00,3,4.2,0.8357815957938789,4,88.88267199777923,0,9,1,9.54,11.08,11.68
2026-08-18 09:15:00,4,4.2,0.8453166739549516,4,65.26904588476955,0,9,1,10.23,9.54,11.08
2026-08-18 09:30:00,2,4.2,0.8550752987583742,4,32.57885320753868,1,9,1,14.6,10.23,9.54
2026-08-18 09:45:00,1,4.2,0.6968088319923509,3,75.24981936650732,0,9,1,9.12,14.6,10.23
2026-08-18 10:00:00,4,4.2,0.8856210893512506,5,61.07475977006561,1,10,0,10.23,9.12,14.6
2026-08-18 10:15:00,1,4.2,0.6365565945327105,4,72.04852186016828,0,10,0,6.2,10.23,9.12
2026-08-18 10:30:00,1,4.2,0.6797081345867203,7,91.1749930057332,0,10,0,8.4,6.2,10.23
2026-08-18 10:45:00,1,4.2,0.9509880186617927,1,55.23476565248369,0,10,0,1.85,8.4,6.2
2026-08-18 11:00:00,3,4.2,0.8954892602906266,4,92.09420985738845,1,11,0,7.02,1.85,8.4
2026-08-18 11:15:00,3,4.2,0.605498221604538,5,80.05352114253239,0,11,0,6.79,7.02,1.85
2026-08-18 11:30:00,2,4.2,0.6993505041479201,4,59.08839407023878,0,11,0,5.13,6.79,7.02
2026-08-18 11:45:00,2,4.2,0.6857625931972658,3,68.2577708526371,0,11,0,5.33,5.13,6.79
2026-08-18 12:00:00,4,4.2,0.708322531214789,2,46.046490601520915,0,12,0,4.33,5.33,5.13
2026-08-18 12:15:00,2,4.2,0.6990239081119546,2,98.68778397910194,0,12,0,6.63,4.33,5.33
2026-08-18 12:30:00,1,4.2,0.6250105182971383,5,73.38809304403168,0,12,0,6.04,6.63,4.33
2026-08-18 12:45:00,1,4.2,0.7835762066387282,7,23.507748199730393,0,12,0,8.0,6.04,6.63
2026-08-18 13:00:00,3,4.2,0.893093389914466,2,46.1297524598407,0,13,0,4.15,8.0,6.04
2026-08-18 13:15:00,1,4.2,0.8426926898869745,2,69.8651547007246,0,13,0,3.06,4.15,8.0
2026-08-18 13:30:00,4,4.2,0.8691486674392319,1,24.506662223939184,1,13,0,6.5,3.06,4.15
2026-08-18 13:45:00,1,4.2,0.6324596714144957,5,21.91073530553142,1,13,0,9.28,6.5,3.06
2026-08-18 14:00:00,1,4.2,0.9805962840707149,7,56.001939162224204,0,14,0,4.51,9.28,6.5
2026-08-18 14:15:00,4,4.2,0.93539673353721,5,46.6152143754136,0,14,0,6.47,4.51,9.28
2026-08-18 14:30:00,2,4.2,0.9220361273982651,2,55.06388864265327,1,14,0,5.15,6.47,4.51
2026-08-18 14:45:00,2,4.2,0.929193522016707,2,41.015464790400415,0,14,0,2.69,5.15,6.47
2026-08-18 15:00:00,4,4.2,0.9730842032531045,2,33.17741975543847,0,15,0,4.23,2.69,5.15
2026-08-18 15:15:00,3,4.2,0.8177015864454791,6,75.13146855842702,1,15,0,9.19,4.23,2.69
2026-08-18 15:30:00,1,4.2,0.6801128071470504,3,61.16568930142404,0,15,0,6.48,9.19,4.23
2026-08-18 15:45:00,4,4.2,0.8467134431410165,4,36.01233689994935,0,15,0,6.72,6.48,9.19
2026-08-18 16:00:00,1,4.2,0.8971525974671756,3,45.56715410079987,1,16,0,6.44,6.72,6.48
2026-08-18 16:15:00,3,4.2,0.8951669573416101,5,67.34463261306607,0,16,0,6.79,6.44,6.72
2026-08-18 16:30:00,1,4.2,0.808579609666752,1,25.778347861798228,1,16,0,5.33,6.79,6.44
2026-08-18 16:45:00,4,4.2,0.6273834877334312,4,31.796240741294362,1,16,0,11.23,5.33,6.79
2026-08-18 17:00:00,1,4.2,0.7484451753720511,1,25.85964832859121,2,17,0,8.16,11.23,5.33
2026-08-18 17:15:00,2,4.2,0.9683066433853429,7,84.9853866171295,0,17,0,8.09,8.16,11.23
2026-08-18 17:30:00,3,4.2,0.8337795639029704,6,80.19273865696074,0,17,0,7.81,8.09,8.16
2026-08-18 17:45:00,3,4.2,0.8153327773022854,5,80.26503455034057,0,17,0,6.67,7.81,8.09
2026-08-18 18:00:00,3,4.2,0.7075414057528774,6,77.30602747808224,0,18,1,11.87,6.67,7.81
2026-08-18 18:15:00,4,4.2,0.7473795679666315,5,73.55083389358953,0,18,1,11.51,11.87,6.67
2026-08-18 18:30:00,3,4.2,0.9581384356612677,1,58.159353230254,0,18,1,5.75,11.51,11.87
2026-08-18 18:45:00,2,4.2,0.8665852190107343,1,71.3822530805692,0,18,1,8.54,5.75,11.51
2026-08-18 19:00:00,4,4.2,0.9149548107009331,1,23.068924383037974,0,19,1,8.45,8.54,5.75
2026-08-18 19:15:00,2,4.2,0.7817381692270621,5,69.71715381254276,0,19,1,11.64,8.45,8.54
2026-08-18 19:30:00,1,4.2,0.8520988877824631,2,82.23021644295017,1,19,1,8.61,11.64,8.45
2026-08-18 19:45:00,1,4.2,0.699353443497283,1,60.028668830751215,1,19,1,10.31,8.61,11.64
2026-08-18 20:00:00,1,4.2,0.8821843321133944,6,48.601066274178955,2,20,0,11.0,10.31,8.61
2026-08-18 20:15:00,1,4.2,0.7710405334813349,7,42.19413878407833,0,20,0,8.24,11.0,10.31
2026-08-18 20:30:00,2,4.2,0.7770182059258982,4,71.4241640129666,2,20,0,11.11,8.24,11.0
2026-08-18 20:45:00,4,4.2,0.8597289298307527,5,75.42409589039269,1,20,0,8.48,11.11,8.24
2026-08-18 21:00:00,4,4.2,0.9745122485875707,6,89.6774079890034,0,21,0,6.97,8.48,11.11
2026-08-18 21:15:00,3,4.2,0.6256025386434484,3,47.38672659687926,0,21,0,4.78,6.97,8.48
2026-08-18 21:30:00,2,4.2,0.929897294938803,7,81.58178459084684,0,21,0,7.85,4.78,6.97
2026-08-18 21:45:00,1,4.2,0.7169532441648773,3,64.90846593514703,0,21,0,5.87,7.85,4.78
2026-08-18 22:00:00,2,4.2,0.7775677818025512,4,90.62691925424633,0,22,0,6.2,5.87,7.85
2026-08-18 22:15:00,3,4.2,0.6087653315100036,2,62.22496866364966,0,22,0,5.0,6.2,5.87
2026-08-18 22:30:00,3,4.2,0.7204184311337252,1,61.41038627183738,1,22,0,8.31,5.0,6.2
2026-08-18 22:45:00,2,4.2,0.8010524970520522,5,66.23016651527273,0,22,0,6.91,8.31,5.0
2026-08-18 23:00:00,2,4.2,0.6224704309389756,6,79.94522841139475,0,23,0,6.95,6.91,8.31
2026-08-18 23:15:00,2,4.2,0.7964382917532661,1,97.17523830627687,1,23,0,6.38,6.95,6.91
2026-08-18 23:30:00,4,4.2,0.970844251543371,6,25.885068337261252,0,23,0,7.1,6.38,6.95
2026-08-18 23:45:00,1,4.2,0.642157287243122,5,24.274768191281375,2,23,0,11.54,7.1,6.38
2026-08-19 00:00:00,2,4.2,0.9057762912302018,3,95.00402699258709,0,0,0,5.63,11.54,7.1
2026-08-19 00:15:00,2,4.2,0.763868421350397,1,62.39005004145649,2,0,0,9.16,5.63,11.54
2026-08-19 00:30:00,2,4.2,0.8620694858097352,4,69.19224116535489,0,0,0,3.1,9.16,5.63
2026-08-19 00:45:00,3,4.2,0.7040946391940918,2,58.59388812757831,0,0,0,5.05,3.1,9.16
2026-08-19 01:00:00,3,4.2,0.6637969050165433,4,27.49259620859796,0,1,0,5.93,5.05,3.1
2026-08-19 01:15:00,4,4.2,0.6641850457084906,2,81.44715027349332,1,1,0,7.97,5.93,5.05
2026-08-19 01:30:00,1,4.2,0.6281967782572578,7,79.77797160708695,1,1,0,12.04,7.97,5.93
2026-08-19 01:45:00,4,4.2,0.6742586819604972,6,44.93626571942496,0,1,0,7.88,12.04,7.97
2026-08-19 02:00:00,1,4.2,0.8656877539955873,1,44.49913961827203,2,2,0,9.99,7.88,12.04
2026-08-19 02:15:00,3,4.2,0.9526762447374032,1,87.02731047244148,0,2,0,2.75,9.99,7.88
2026-08-19 02:30:00,3,4.2,0.9256502742364647,7,25.78858061930613,0,2,0,7.88,2.75,9.99
2026-08-19 02:45:00,3,4.2,0.8740537239497936,2,90.48841186852526,1,2,0,7.29,7.88,2.75
2026-08-19 03:00:00,4,4.2,0.644172745364441,3,40.532935191673154,0,3,0,5.62,7.29,7.88
2026-08-19 03:15:00,2,4.2,0.7156749785183799,5,67.43877982043952,0,3,0,7.58,5.62,7.29
2026-08-19 03:30:00,2,4.2,0.7239227501289875,4,94.87953432014221,2,3,0,10.47,7.58,5.62
2026-08-19 03:45:00,3,4.2,0.6999827785590484,7,74.24980012293172,2,3,0,12.85,10.47,7.58
