timestamp,corridor_id,lane_isolation_score,turning_conflicts,passenger_density,weather_impact,elevation_slope_deg,hour,is_peak_hour,delay_minutes,delay_lag_15m,delay_lag_30m
2026-08-14 09:30:00,momyshuly-01,0.9177942534593962,6,65.36262268009821,clear,3.561066029232834,9,1,10.3,10.63,12.54
2026-08-14 09:45:00,abylai-khan-01,0.9537506188091885,5,94.26686176044974,snow,1.0683165915436836,9,1,14.99,10.3,10.63
2026-08-14 10:00:00,tole-bi-01,0.7379125680290588,5,24.382963833883906,clear,2.1874980969789464,10,0,4.37,14.99,10.3
2026-08-14 10:15:00,abylai-khan-01,0.7847373925100442,6,53.724339857442736,snow,1.2333963699278216,10,0,10.42,4.37,14.99
2026-08-14 10:30:00,momyshuly-01,0.7658064259267169,3,76.60283501963549,clear,3.5317285683846587,10,0,4.38,10.42,4.37
2026-08-14 10:45:00,momyshuly-01,0.6053004134015642,7,57.01502653502616,clear,3.5089990111545095,10,0,8.47,4.38,10.42
2026-08-14 11:00:00,abylai-khan-01,0.7183771555434626,2,84.51967568841962,clear,1.4827323900588019,11,0,3.35,8.47,4.38
2026-08-14 11:15:00,abylai-khan-01,0.7836756934930247,7,34.37162526913053,rain,1.4489345425274571,11,0,10.33,3.35,8.47
2026-08-14 11:30:00,abylai-khan-01,0.7644374435521759,2,96.76753640221924,clear,1.2580824094646281,11,0,3.4,10.33,3.35
2026-08-14 11:45:00,tole-bi-01,0.8887716910062717,3,50.81301022180324,snow,2.372151173808882,11,0,8.1,3.4,10.33
2026-08-14 12:00:00,abylai-khan-01,0.7539214468884413,4,47.32557063554201,clear,1.1187583358936828,12,0,4.69,8.1,3.4
2026-08-14 12:15:00,abylai-khan-01,0.7957505795882681,2,89.96846356025327,rain,1.0814759061395416,12,0,5.72,4.69,8.1
2026-08-14 12:30:00,abylai-khan-01,0.7718434368529453,7,65.10936255134132,clear,1.1659664173906192,12,0,8.17,5.72,4.69
2026-08-14 12:45:00,momyshuly-01,0.8962504595577482,1,61.31554735222572,clear,3.600029655427455,12,0,2.67,8.17,5.72
2026-08-14 13:00:00,momyshuly-01,0.945188959594785,6,78.15823356227448,snow,3.6713077559536287,13,0,11.07,2.67,8.17
2026-08-14 13:15:00,tole-bi-01,0.8127556316030057,6,66.38673906248724,snow,2.116966349893349,13,0,12.13,11.07,2.67
2026-08-14 13:30:00,tole-bi-01,0.9157728776780765,3,33.001251580569225,clear,2.5147247167895497,13,0,1.49,12.13,11.07
2026-08-14 13:45:00,momyshuly-01,0.7187146728079402,2,73.93580982919437,clear,3.6248024716685534,13,0,4.14,1.49,12.13
2026-08-14 14:00:00,momyshuly-01,0.8165478440629075,4,30.67751034257028,clear,3.4449303299451457,14,0,5.89,4.14,1.49
2026-08-14 14:15:00,momyshuly-01,0.7380919814679889,2,84.46861642672496,clear,3.6157474795348863,14,0,5.3,5.89,4.14
2026-08-14 14:30:00,abylai-khan-01,0.7656803702287321,6,99.17892781698168,clear,1.1097549136906275,14,0,3.21,5.3,5.89
2026-08-14 14:45:00,abylai-khan-01,0.8929655459250674,5,50.19100999798211,clear,1.1027459903256747,14,0,2.81,3.21,5.3
2026-08-14 15:00:00,momyshuly-01,0.952664992933085,1,55.580471856161004,clear,3.493759811282553,15,0,0.02,2.81,3.21
2026-08-14 15:15:00,abylai-khan-01,0.6485981564351061,3,23.714692438624986,rain,1.1743514038180833,15,0,7.26,0.02,2.81
2026-08-14 15:30:00,abylai-khan-01,0.8538557025949522,5,21.09865504660626,clear,1.4102715690754177,15,0,4.71,7.26,0.02
2026-08-14 15:45:00,tole-bi-01,0.8328575230311194,7,93.71354679010621,clear,2.3092665338644105,15,0,7.96,4.71,7.26
2026-08-14 16:00:00,momyshuly-01,0.6473660156703728,4,30.289924835135366,clear,3.6693889805929922,16,0,6.12,7.96,4.71
2026-08-14 16:15:00,momyshuly-01,0.6847577321760436,5,55.66229980475762,clear,3.6938514281831476,16,0,8.88,6.12,7.96
2026-08-14 16:30:00,abylai-khan-01,0.7244009978930721,7,85.22836990844492,clear,1.1855243671440812,16,0,5.41,8.88,6.12
2026-08-14 16:45:00,momyshuly-01,0.6667724283270006,5,91.14550079426556,clear,3.483897998155866,16,0,6.22,5.41,8.88
2026-08-14 17:00:00,tole-bi-01,0.6974917930097367,4,61.551814822677414,clear,2.1401258316583838,17,0,5.36,6.22,5.41
2026-08-14 17:15:00,tole-bi-01,0.707040319544683,5,65.20260199807598,rain,2.261254781633317,17,0,7.46,5.36,6.22
2026-08-14 17:30:00,tole-bi-01,0.7342695332156238,3,73.5747177970618,clear,2.4143936313381946,17,0,4.66,7.46,5.36
2026-08-14 17:45:00,momyshuly-01,0.8997561811204635,6,96.91059761149722,snow,3.6935392150049626,17,0,11.26,4.66,7.46
2026-08-14 18:00:00,momyshuly-01,0.8287648815402403,2,68.2135968755604,rain,3.625638062802611,18,1,11.18,11.26,4.66
2026-08-14 18:15:00,momyshuly-01,0.9944986687805606,5,64.7580207565077,rain,3.638887861655871,18,1,12.58,11.18,11.26
2026-08-14 18:30:00,momyshuly-01,0.7658943307869884,3,21.162730821279254,clear,3.586317563955427,18,1,10.51,12.58,11.18
2026-08-14 18:45:00,momyshuly-01,0.90154602953477,2,26.475976161788488,clear,3.5518518006212005,18,1,8.13,10.51,12.58
2026-08-14 19:00:00,tole-bi-01,0.9485873685506135,7,66.1737301299197,clear,2.226181642114612,19,1,9.85,8.13,10.51
2026-08-14 19:15:00,abylai-khan-01,0.8715913972152167,2,94.89923102457625,clear,1.0528549755698153,19,1,7.18,9.85,8.13
2026-08-14 19:30:00,tole-bi-01,0.7647458961669984,7,89.3353078719516,clear,2.4797125816625116,19,1,11.31,7.18,9.85
2026-08-14 19:45:00,momyshuly-01,0.9014378522983012,5,98.60631383937637,clear,3.617112096730733,19,1,9.61,11.31,7.18
2026-08-14 20:00:00,tole-bi-01,0.6814668551090739,3,62.22672300490192,clear,2.25575347443429,20,0,2.66,9.61,11.31
2026-08-14 20:15:00,momyshuly-01,0.731020866072053,6,83.03447507502135,clear,3.7821166535792483,20,0,8.11,2.66,9.61
2026-08-14 20:30:00,momyshuly-01,0.8186741020397155,5,87.23202651914724,clear,3.8011982430762257,20,0,6.76,8.11,2.66
2026-08-14 20:45:00,tole-bi-01,0.8301637549144594,7,71.84253258646893,snow,2.5745158353008373,20,0,13.12,6.76,8.11
2026-08-14 21:00:00,momyshuly-01,0.6088565901890518,4,47.09999233716058,clear,3.575167255166209,21,0,6.21,13.12,6.76
2026-08-14 21:15:00,abylai-khan-01,0.9780456755024035,2,57.598274772623554,clear,1.2105230772779425,21,0,2.8,6.21,13.12
2026-08-14 21:30:00,momyshuly-01,0.878650908486956,5,88.63336577948542,clear,3.665095592249481,21,0,4.8,2.8,6.21
2026-08-14 21:45:00,abylai-khan-01,0.7982815000927564,7,43.883834078573116,rain,1.366218513324777,21,0,6.72,4.8,2.8
2026-08-14 22:00:00,abylai-khan-01,0.9732508937633233,2,93.89945050133188,clear,1.2062023177956727,22,0,0.99,6.72,4.8
2026-08-14 22:15:00,momyshuly-01,0.7756382261003314,7,38.38450731381321,clear,3.5016645142965297,22,0,7.3,0.99,6.72
2026-08-14 22:30:00,tole-bi-01,0.9921742281081487,3,79.96131321254245,clear,2.224662041923261,22,0,3.33,7.3,0.99
2026-08-14 22:45:00,abylai-khan-01,0.8049139028973941,1,70.44473874765907,clear,1.3177431449388881,22,0,3.15,3.33,7.3
2026-08-14 23:00:00,tole-bi-01,0.6457143079991917,5,79.96795528966098,clear,2.3621035193154656,23,0,6.33,3.15,3.33
2026-08-14 23:15:00,abylai-khan-01,0.9059203889837109,6,54.98780579460758,rain,1.1827089887509519,23,0,9.59,6.33,3.15
2026-08-14 23:30:00,momyshuly-01,0.8715590900311362,5,94.61128500431877,rain,3.576131988841361,23,0,8.34,9.59,6.33
2026-08-14 23:45:00,momyshuly-01,0.9091946885222347,2,70.59777619291819,rain,3.582713446143635,23,0,6.06,8.34,9.59
2026-08-15 00:00:00,abylai-khan-01,0.9805768114902724,3,43.063664364340504,rain,1.32390390298886,0,0,5.32,6.06,8.34
2026-08-15 00:15:00,momyshuly-01,0.9105957210604072,7,71.0764056521715,clear,3.5211047053887774,0,0,7.29,5.32,6.06
2026-08-15 00:30:00,abylai-khan-01,0.8445346408866587,4,42.945259776562494,rain,1.0786588899180654,0,0,6.51,7.29,5.32
2026-08-15 00:45:00,momyshuly-01,0.9429235609443364,6,43.49059134078993,clear,3.7816808773579127,0,0,4.99,6.51,7.29
2026-08-15 01:00:00,tole-bi-01,0.8692985757418126,3,51.967880929669434,clear,2.302505447203966,1,0,4.42,4.99,6.51
2026-08-15 01:15:00,momyshuly-01,0.7632476227303693,5,88.19443340552952,clear,3.592067124085795,1,0,8.73,4.42,4.99
2026-08-15 01:30:00,tole-bi-01,0.9542479056967093,4,60.02382995151936,clear,2.3670992119717735,1,0,3.04,8.73,4.42
2026-08-15 01:45:00,momyshuly-01,0.6887601843137492,3,74.3120673784166,clear,3.501108964146542,1,0,5.06,3.04,8.73
2026-08-15 02:00:00,tole-bi-01,0.8858565099634896,1,51.357419221957045,clear,2.3750496000776478,2,0,0.77,5.06,3.04
2026-08-15 02:15:00,momyshuly-01,0.9526253819763028,6,41.08843518455052,clear,3.561727276066923,2,0,6.8,0.77,5.06
2026-08-15 02:30:00,tole-bi-01,0.8925266078813185,2,96.3712128572985,rain,2.4125672536684006,2,0,6.08,6.8,0.77
2026-08-15 02:45:00,abylai-khan-01,0.8789101676215427,3,68.28649976984501,clear,1.0466265898329818,2,0,1.27,6.08,6.8
2026-08-15 03:00:00,abylai-khan-01,0.9010553176287344,3,94.71610708661746,clear,1.245066618796613,3,0,1.48,1.27,6.08
2026-08-15 03:15:00,tole-bi-01,0.7860220993202578,1,36.273040175865205,rain,2.276876742880939,3,0,2.95,1.48,1.27
2026-08-15 03:30:00,momyshuly-01,0.9496682728628104,5,31.75153311303462,clear,3.529535670187667,3,0,6.91,2.95,1.48
2026-08-15 03:45:00,tole-bi-01,0.6813745900544365,7,88.4658325699123,rain,2.3771344579212736,3,0,8.92,6.91,2.95
2026-08-15 04:00:00,momyshuly-01,0.6509545664001357,7,74.47337700938012,clear,3.5851678077146447,4,0,7.99,8.92,6.91
2026-08-15 04:15:00,abylai-khan-01,0.7142035120474046,6,34.92627994029131,snow,1.2466012798156865,4,0,10.37,7.99,8.92
2026-08-15 04:30:00,momyshuly-01,0.8126309587099972,6,41.54877605308302,clear,3.72657119207863,4,0,7.77,10.37,7.99
2026-08-15 04:45:00,abylai-khan-01,0.8042247181637352,2,84.0531153220249,clear,1.2791495644220616,4,0,3.21,7.77,10.37
2026-08-15 05:00:00,momyshuly-01,0.9282395030706346,3,56.30948959967489,clear,3.491962886495286,5,0,4.62,3.21,7.77
2026-08-15 05:15:00,momyshuly-01,0.7618274625616069,4,73.64324052048727,clear,3.545825374498951,5,0,4.69,4.62,3.21
2026-08-15 05:30:00,momyshuly-01,0.7937377705166034,3,45.46816177088087,snow,3.645929134675189,5,0,10.4,4.69,4.62
2026-08-15 05:45:00,tole-bi-01,0.6053470733037583,7,50.498396221990134,clear,2.3793876901573623,5,0,8.53,10.4,4.69
2026-08-15 06:00:00,tole-bi-01,0.7638956945771757,2,99.2570046898484,clear,2.2609043724066096,6,0,3.97,8.53,10.4
2026-08-15 06:15:00,abylai-khan-01,0.8591096931801367,3,39.80936697397748,clear,1.2197853479527854,6,0,1.68,3.97,8.53
2026-08-15 06:30:00,abylai-khan-01,0.6062033322506368,1,60.51651016292112,rain,1.219158710639397,6,0,4.07,1.68,3.97
2026-08-15 06:45:00,tole-bi-01,0.7123527860744975,7,87.55218745524257,clear,2.3330899185055083,6,0,8.83,4.07,1.68
2026-08-15 07:00:00,abylai-khan-01,0.6831825437157559,3,39.137857093268636,snow,1.0821052629233954,7,0,10.62,8.83,4.07
2026-08-15 07:15:00,tole-bi-01,0.6167941715638353,3,53.21710053474646,clear,2.158496786947052,7,0,4.55,10.62,8.83
2026-08-15 07:30:00,momyshuly-01,0.791704035965815,7,69.20730298959907,clear,3.3740762986438604,7,0,7.29,4.55,10.62
2026-08-15 07:45:00,abylai-khan-01,0.6726893172912626,4,58.4950521180082,clear,1.210556109538991,7,0,4.66,7.29,4.55
2026-08-15 08:00:00,abylai-khan-01,0.8972326158525521,7,56.760181325625396,rain,1.063580977285244,8,1,13.58,4.66,7.29
2026-08-15 08:15:00,tole-bi-01,0.9391711535053394,1,49.00077850576989,rain,2.513672563571509,8,1,8.04,13.58,4.66
2026-08-15 08:30:00,abylai-khan-01,0.8182340730676592,1,66.931706221994,clear,1.2654116054466262,8,1,7.01,8.04,13.58
2026-08-15 08:45:00,abylai-khan-01,0.9926829370084567,3,69.94981583388882,clear,1.0818133060888744,8,1,6.25,7.01,8.04
2026-08-15 09:00:00,momyshuly-01,0.7801914285882381,6,72.26316327210901,rain,3.713513074377661,9,1,14.4,6.25,7.01
2026-08-15 09:15:00,abylai-khan-01,0.8053472840899663,4,25.629448632482344,clear,1.313749830283726,9,1,8.08,14.4,6.25
2026-08-15 09:30:00,momyshuly-01,0.9956871015831,3,70.48273405696392,clear,3.721872415492535,9,1,8.2,8.08,14.4
2026-08-15 09:45:00,tole-bi-01,0.6926193743860195,7,96.25897430249863,clear,2.2191928304495194,9,1,12.3,8.2,8.08
2026-08-15 10:00:00,abylai-khan-01,0.9770183758707621,3,63.27889884224669,clear,1.2716054334892173,10,0,1.85,12.3,8.2
2026-08-15 10:15:00,momyshuly-01,0.6171350220476453,2,77.22136660073954,clear,3.7235667286009333,10,0,3.76,1.85,12.3
2026-08-15 10:30:00,tole-bi-01,0.7785547561052779,2,64.53858462073742,clear,2.4570857149757197,10,0,4.82,3.76,1.85
2026-08-15 10:45:00,abylai-khan-01,0.6280014048532263,6,88.3792494873583,clear,1.0476257165033636,10,0,4.92,4.82,3.76
2026-08-15 11:00:00,tole-bi-01,0.8916938971654571,4,94.36664756780551,rain,2.278236589309044,11,0,4.34,4.92,4.82
2026-08-15 11:15:00,abylai-khan-01,0.8433635743520072,5,34.73759194370874,clear,1.1155990815487862,11,0,4.94,4.34,4.92
2026-08-15 11:30:00,tole-bi-01,0.8826537053870385,2,54.948802924570124,rain,2.486412426509211,11,0,5.13,4.94,4.34
2026-08-15 11:45:00,tole-bi-01,0.7497921599872068,5,51.390568074617704,clear,2.3491057333854464,11,0,5.51,5.13,4.94
2026-08-15 12:00:00,momyshuly-01,0.7477927736125521,1,52.41720986394229,clear,3.689124780438225,12,0,3.71,5.51,5.13
2026-08-15 12:15:00,tole-bi-01,0.6181277115843579,2,30.04193449823007,clear,2.3476355355701615,12,0,5.3,3.71,5.51
2026-08-15 12:30:00,abylai-khan-01,0.7399779758118559,2,85.08925807845755,rain,1.2375285584406857,12,0,7.18,5.3,3.71
2026-08-15 12:45:00,abylai-khan-01,0.9717153609048238,4,22.86129944119482,clear,1.1136711879039911,12,0,3.35,7.18,5.3
2026-08-15 13:00:00,momyshuly-01,0.7516906148721796,6,62.25812861817255,rain,3.5553490577153117,13,0,8.27,3.35,7.18
2026-08-15 13:15:00,abylai-khan-01,0.932547082488788,5,72.9502710435753,clear,1.2071515364501304,13,0,4.17,8.27,3.35
2026-08-15 13:30:00,abylai-khan-01,0.9369302018999737,7,36.59755504471018,clear,1.1351414289361725,13,0,5.95,4.17,8.27
2026-08-15 13:45:00,abylai-khan-01,0.7492964625516936,2,92.46801536790365,snow,1.1166828210238253,13,0,8.7,5.95,4.17
2026-08-15 14:00:00,tole-bi-01,0.8527954721584756,2,87.08393656198345,clear,2.2794322727053884,14,0,3.07,8.7,5.95
2026-08-15 14:15:00,tole-bi-01,0.6381486409092234,4,57.686698358714025,clear,2.2394855991321903,14,0,4.71,3.07,8.7
2026-08-15 14:30:00,abylai-khan-01,0.6414714322937106,4,52.8919145872111,snow,1.2049817090177435,14,0,8.73,4.71,3.07
2026-08-15 14:45:00,momyshuly-01,0.6194630654646853,6,38.925434016888005,clear,3.555712958553295,14,0,7.43,8.73,4.71
2026-08-15 15:00:00,tole-bi-01,0.8324060373500438,5,78.39945797159709,clear,2.231514134050999,15,0,3.59,7.43,8.73
2026-08-15 15:15:00,momyshuly-01,0.7704283910504388,1,30.53950397055713,snow,3.507237583968618,15,0,8.73,3.59,7.43
2026-08-15 15:30:00,abylai-khan-01,0.819212942665696,7,74.41902030750265,clear,1.200609592004564,15,0,6.11,8.73,3.59
2026-08-15 15:45:00,abylai-khan-01,0.8084292762033551,6,87.39655888947308,rain,1.2888298273857413,15,0,8.01,6.11,8.73
2026-08-15 16:00:00,tole-bi-01,0.7400811964362921,1,38.2777260733619,clear,2.3650871553945603,16,0,3.51,8.01,6.11
2026-08-15 16:15:00,abylai-khan-01,0.8709893659293891,3,89.31419223190049,rain,1.0473089814911098,16,0,6.76,3.51,8.01
2026-08-15 16:30:00,tole-bi-01,0.9034007523665563,2,22.665855955160676,clear,2.3859750761010905,16,0,2.7,6.76,3.51
2026-08-15 16:45:00,abylai-khan-01,0.6058513035510703,5,93.02299083092203,snow,1.2643809031953392,16,0,10.61,2.7,6.76
2026-08-15 17:00:00,abylai-khan-01,0.6828969199075513,6,29.468978228103843,clear,1.288727340639746,17,0,5.53,10.61,2.7
2026-08-15 17:15:00,tole-bi-01,0.8852943472333348,2,71.66073423504261,clear,2.4083612330303326,17,0,3.41,5.53,10.61
2026-08-15 17:30:00,tole-bi-01,0.7546480690535337,5,40.006597513115345,clear,2.2272346176216997,17,0,5.43,3.41,5.53
2026-08-15 17:45:00,tole-bi-01,0.8649935787766432,5,86.9241912935691,clear,2.270019723304018,17,0,6.12,5.43,3.41
2026-08-15 18:00:00,abylai-khan-01,0.7387850638938234,5,60.98402887323732,rain,1.379046351410719,18,1,13.64,6.12,5.43
2026-08-15 18:15:00,abylai-khan-01,0.7563020609318548,2,30.81929529972011,rain,1.3731040381478472,18,1,10.64,13.64,6.12
2026-08-15 18:30:00,momyshuly-01,0.663471549475874,6,65.67932570607827,clear,3.592341143968265,18,1,12.29,10.64,13.64
2026-08-15 18:45:00,tole-bi-01,0.703292407866464,7,52.63060881575865,rain,2.3603111424668493,18,1,14.38,12.29,10.64
2026-08-15 19:00:00,abylai-khan-01,0.8421647030030349,4,72.91582532904809,clear,1.2690599871426835,19,1,9.25,14.38,12.29
2026-08-15 19:15:00,abylai-khan-01,0.7732652445260666,2,90.55226278107676,clear,1.3757644632153534,19,1,8.23,9.25,14.38
2026-08-15 19:30:00,tole-bi-01,0.909721073177838,5,52.751130494673475,clear,2.3345280389938075,19,1,9.53,8.23,9.25
2026-08-15 19:45:00,momyshuly-01,0.941033981975337,6,43.19045436270877,clear,3.478771310118797,19,1,11.34,9.53,8.23
2026-08-15 20:00:00,tole-bi-01,0.8166585672867039,7,21.161207562208702,clear,2.252399407150247,20,0,5.8,11.34,9.53
2026-08-15 20:15:00,momyshuly-01,0.9033069168224237,3,65.98712302879,rain,3.9133536659543324,20,0,7.33,5.8,11.34
2026-08-15 20:30:00,abylai-khan-01,0.722761805277828,1,52.18198139451468,clear,1.0741378742632055,20,0,1.4,7.33,5.8
2026-08-15 20:45:00,momyshuly-01,0.7659884861600312,5,49.9719375211863,clear,3.605027912162758,20,0,6.99,1.4,7.33
2026-08-15 21:00:00,abylai-khan-01,0.8851110704867324,3,34.634825702737004,clear,1.4313533440252453,21,0,2.66,6.99,1.4
2026-08-15 21:15:00,tole-bi-01,0.7544847971268123,4,54.40442761530194,rain,2.2200256758215544,21,0,8.91,2.66,6.99
2026-08-15 21:30:00,tole-bi-01,0.8354019740635955,7,98.75535628666947,clear,2.027310049867366,21,0,6.4,8.91,2.66
2026-08-15 21:45:00,tole-bi-01,0.6741491116330046,7,43.82033229377954,clear,2.045700273570313,21,0,7.33,6.4,8.91
2026-08-15 22:00:00,momyshuly-01,0.8399085259881992,5,67.97635307264801,clear,3.5205786036236164,22,0,4.43,7.33,6.4
2026-08-15 22:15:00,abylai-khan-01,0.9446054828907574,7,82.11895050525334,rain,1.0237065247610069,22,0,9.17,4.43,7.33
2026-08-15 22:30:00,tole-bi-01,0.9474558559293702,3,79.93262585412253,clear,2.40371673372625,22,0,3.24,9.17,4.43
2026-08-15 22:45:00,tole-bi-01,0.8897377625318159,5,46.30194299940726,rain,2.3268144106809867,22,0,9.13,3.24,9.17
2026-08-15 23:00:00,abylai-khan-01,0.8983013516304503,2,68.86880668134803,clear,0.9866162712001628,23,0,2.0,9.13,3.24
2026-08-15 23:15:00,tole-bi-01,0.8231709780602803,6,89.70117482161258,rain,2.1404649107741354,23,0,8.07,2.0,9.13
2026-08-15 23:30:00,abylai-khan-01,0.83386723606633,3,21.235794218646234,clear,1.3240140493086838,23,0,2.63,8.07,2.0
2026-08-15 23:45:00,abylai-khan-01,0.6534602325642072,6,54.858748547464614,clear,1.219315905569883,23,0,6.63,2.63,8.07
2026-08-16 00:00:00,abylai-khan-01,0.7775436753685204,2,37.94187345935242,clear,1.3433631344390555,0,0,3.23,6.63,2.63
2026-08-16 00:15:00,abylai-khan-01,0.7803105135545455,2,51.09058323190712,clear,1.3119010768352883,0,0,1.34,3.23,6.63
2026-08-16 00:30:00,abylai-khan-01,0.983399134267096,6,53.27916863801933,clear,1.084947929602674,0,0,3.86,1.34,3.23
2026-08-16 00:45:00,momyshuly-01,0.7724347450493158,3,79.73367718293096,snow,3.6881968065668556,0,0,10.56,3.86,1.34
2026-08-16 01:00:00,tole-bi-01,0.8197370579611031,6,27.505749791635452,snow,2.356285106609671,1,0,10.28,10.56,3.86
2026-08-16 01:15:00,momyshuly-01,0.813300559711641,6,61.006712250600835,rain,3.403827904573704,1,0,8.27,10.28,10.56
2026-08-16 01:30:00,tole-bi-01,0.8547046868177308,1,65.13558334389963,clear,2.1638021670771463,1,0,2.35,8.27,10.28
2026-08-16 01:45:00,momyshuly-01,0.8992931325327583,3,59.53260828414435,clear,3.8437670488428024,1,0,4.45,2.35,8.27
2026-08-16 02:00:00,abylai-khan-01,0.6900167504683489,1,78.54986024501761,clear,1.1072359762066262,2,0,1.8,4.45,2.35
2026-08-16 02:15:00,tole-bi-01,0.8114897676393743,5,50.70330047254779,clear,2.34115211163331,2,0,7.02,1.8,4.45
2026-08-16 02:30:00,tole-bi-01,0.9303670829264121,7,95.59736509120609,snow,2.280934925181211,2,0,10.93,7.02,1.8
2026-08-16 02:45:00,momyshuly-01,0.7852458855350046,6,58.54427540311531,clear,3.6183723951877673,2,0,5.57,10.93,7.02
2026-08-16 03:00:00,momyshuly-01,0.7113830185494292,5,65.6971127691838,snow,3.587550193189375,3,0,9.83,5.57,10.93
2026-08-16 03:15:00,tole-bi-01,0.8618836301425197,3,86.04246586773995,clear,2.396518729294318,3,0,4.68,9.83,5.57
2026-08-16 03:30:00,momyshuly-01,0.9295069583196491,6,42.0188884744898,rain,3.6938990844352926,3,0,7.64,4.68,9.83
2026-08-16 03:45:00,momyshuly-01,0.6252561171709565,7,26.016162301024195,clear,3.6117924567574278,3,0,8.28,7.64,4.68
2026-08-16 04:00:00,momyshuly-01,0.9107161933628909,5,76.6227182689986,rain,3.509552695639698,4,0,7.13,8.28,7.64
2026-08-16 04:15:00,abylai-khan-01,0.9286591731847085,4,58.64094844387029,clear,1.1431211159051187,4,0,3.2,7.13,8.28
2026-08-16 04:30:00,abylai-khan-01,0.7846091710354427,2,91.72034007671958,clear,1.0424080303195689,4,0,2.84,3.2,7.13
2026-08-16 04:45:00,momyshuly-01,0.993322262727387,6,98.61440389779473,rain,3.5665570698240474,4,0,7.0,2.84,3.2
2026-08-16 05:00:00,momyshuly-01,0.9146833362829236,7,51.92874804597834,clear,3.423357479955608,5,0,6.38,7.0,2.84
2026-08-16 05:15:00,abylai-khan-01,0.9094650259582663,2,53.23512130077287,clear,1.2218847199712406,5,0,1.37,6.38,7.0
2026-08-16 05:30:00,abylai-khan-01,0.8991354297648286,1,52.63700817645812,clear,1.2295998228657836,5,0,0.43,1.37,6.38
2026-08-16 05:45:00,tole-bi-01,0.6602432412873096,5,45.96432877847409,clear,2.400525196165193,5,0,5.59,0.43,1.37
2026-08-16 06:00:00,tole-bi-01,0.6868923545812043,1,82.5349678213118,clear,2.177991420675217,6,0,2.29,5.59,0.43
2026-08-16 06:15:00,abylai-khan-01,0.78559605258577,7,80.71966099925821,clear,1.0847804698915458,6,0,6.89,2.29,5.59
2026-08-16 06:30:00,momyshuly-01,0.7056017399837864,6,58.29158964404199,clear,3.7524701368522924,6,0,6.56,6.89,2.29
2026-08-16 06:45:00,momyshuly-01,0.7660963889336162,2,23.5728973103119,clear,3.463126953704817,6,0,4.48,6.56,6.89
2026-08-16 07:00:00,momyshuly-01,0.9553856439691683,2,44.76474412104587,clear,3.805121621901901,7,0,3.8,4.48,6.56
2026-08-16 07:15:00,momyshuly-01,0.9297307567517077,5,43.384243724387005,clear,3.5076102883479328,7,0,3.92,3.8,4.48
2026-08-16 07:30:00,tole-bi-01,0.8520159513919929,6,84.88697969602067,rain,2.208309170391976,7,0,7.69,3.92,3.8
2026-08-16 07:45:00,abylai-khan-01,0.9432481577004415,4,27.006045873293978,rain,1.284280984571374,7,0,5.72,7.69,3.92
2026-08-16 08:00:00,momyshuly-01,0.9135089556068997,4,84.45403032341633,clear,3.654939152869773,8,1,10.15,5.72,7.69
2026-08-16 08:15:00,tole-bi-01,0.7715939727363562,5,73.53469217593144,clear,2.4641536814594502,8,1,10.27,10.15,5.72
2026-08-16 08:30:00,momyshuly-01,0.680426060819978,6,78.59531673043594,clear,3.4108695847769788,8,1,13.23,10.27,10.15
2026-08-16 08:45:00,abylai-khan-01,0.8056804160037356,5,54.57705500680188,rain,1.2533635427805083,8,1,12.23,13.23,10.27
2026-08-16 09:00:00,tole-bi-01,0.89449155301142,6,74.37806368014066,clear,2.2954026445696516,9,1,11.0,12.23,13.23
2026-08-16 09:15:00,abylai-khan-01,0.7745678394918372,7,68.72231557655326,clear,1.092327194556604,9,1,10.48,11.0,12.23
2026-08-16 09:30:00,abylai-khan-01,0.8667087639135589,7,81.51841561829036,clear,1.388147289300108,9,1,11.29,10.48,11.0
2026-08-16 09:45:00,tole-bi-01,0.6377309705164175,1,55.74158675746017,clear,2.3235349798883087,9,1,10.16,11.29,10.48
2026-08-16 10:00:00,tole-bi-01,0.8992018945485614,5,57.826049991704195,clear,2.2937150892627423,10,0,5.36,10.16,11.29
2026-08-16 10:15:00,tole-bi-01,0.9250854479572248,6,71.48609781918562,clear,2.345400622559385,10,0,6.55,5.36,10.16
2026-08-16 10:30:00,tole-bi-01,0.8827351423122165,4,28.646199493311066,clear,2.127164573288723,10,0,3.81,6.55,5.36
2026-08-16 10:45:00,tole-bi-01,0.9869054350105462,6,54.89955586914539,clear,2.175139397457897,10,0,5.99,3.81,6.55
2026-08-16 11:00:00,tole-bi-01,0.9306608229842561,7,97.75606762078445,clear,2.2667378843129047,11,0,7.08,5.99,3.81
2026-08-16 11:15:00,tole-bi-01,0.9612374911506153,6,23.00418560480365,snow,2.3316401680794283,11,0,10.52,7.08,5.99
2026-08-16 11:30:00,momyshuly-01,0.9734284333830592,5,45.280377829311504,clear,3.727463437004491,11,0,5.28,10.52,7.08
2026-08-16 11:45:00,abylai-khan-01,0.9205391967495234,1,45.12878552714966,clear,1.1115078770800946,11,0,0.0,5.28,10.52
2026-08-16 12:00:00,tole-bi-01,0.8697035368025996,1,70.6771295388618,clear,2.1886708680335305,12,0,2.07,0.0,5.28
2026-08-16 12:15:00,momyshuly-01,0.6022874325443157,1,28.464028753931192,clear,3.650142636675351,12,0,4.75,2.07,0.0
2026-08-16 12:30:00,momyshuly-01,0.7863303012892499,1,70.2835224703089,clear,3.5864101989634474,12,0,2.55,4.75,2.07
